Textbox3,Textbox15
"For 1970 and 1980, the share of adults who are college graduates includes those who completed at four or more years of college regardless of degree earned. In 1990, 2000, and 2016-2020 the share includes those who received a bachelor's or higher degree.

Urban and rural (metro and nonmetro) definitions are based on the Office of Management and Budget (OMB) February 2013. See the What is Rural?

The data for 2016-2020 is a 5-year average from the Census Bureau's American Community Survey. 

Sources: U.S. Census Bureau, 1970, 1980, 1990, 2000 Censuses of Population, and the 2016-2020 American Community Survey.

","See the Census Bureau web site for a description of FIPS codes.

*The 2013 Rural-urban continuum codes classify metropolitan counties (codes 1 through 3) by size of the Metropolitan Statistical Area (MSA), and nonmetropolitan counties (codes 4 through 9) by degree of urbanization and proximity to metro areas. See the Rural-urban continuum codes for precise definitions of each code.

For 1970 and 1980, the share of adults who are college graduates includes those who completed at four or more years of college regardless of degree earned. In 1990, 2000, and 2016-2020 the share includes those who received a bachelor's or higher degree.

The data for 2016-2020 is a 5-year average from the Census Bureau's American Community Survey.

Data is for adults 25 years of age and older.

Sources: U.S. Census Bureau, 1970, 1980, 1990, 2000 Censuses of Population, and the 2016-2020 American Community Survey.


"

PolygonLayer2_label,Value0
,0.266658872922239
,0.30333139354415
,0.284393384026014
,0.237716609135346
,0.338878247732052
,0.203688575755997
,0.21203105861072
,0.263289283124532
,0.310350508185388
,0.166034510922615
,0.282428707193802
,0.275193974065326
,0.273007547999193
,0.266921553699151
,0.255610185686164
,0.331915865459968
,0.30755953828846
,0.258487753597038
,0.326313704670734
,0.332648302925288
,0.312969965950213
,0.241556050402694
,0.235364505576045
,0.285343890007024
,0.242265094131712
,0.300998632452428
,0.305494503915924
,0.280671523149963
,0.257314575162361
,0.279249410168973
,0.272820600476543
,0.267420817340009
,0.2615173624212
,0.254549713216721
,0.254538647354227
,0.26096578061404
,0.328119919660296
,0.311147613796483
,0.226614439543199
,0.341755470913342
,0.279695698504121
,0.288679181899809
,0.302183219473187
,0.318214341246067
,0.247104109404461
,0.227554921882693
,0.282504201642656
,0.23882633404373
,0.218026716945804
,0.399684858813477
,0.302683396122365
,0.285584454927078
,0.280536903539408

Textbox12,fips,county,ruc_code,rate_1970,rate_1980,rate_1990,rate_2000,rate_2010
2016-2020,48000,Texas,,25.1%,28.8%,25.6%,24.8%,24.7%
2016-2020,48001,"Anderson, TX        ",7,22.0%,28.7%,30.9%,28.2%,39.0%
2016-2020,48003,"Andrews, TX        ",6,32.7%,29.2%,27.8%,32.6%,33.4%
2016-2020,48005,"Angelina, TX        ",5,23.6%,28.8%,28.6%,29.3%,30.8%
2016-2020,48007,"Aransas, TX        ",2,26.1%,31.4%,28.6%,29.1%,29.1%
2016-2020,48009,"Archer, TX        ",3,29.1%,34.7%,36.8%,36.0%,36.5%
2016-2020,48011,"Armstrong, TX        ",2,21.2%,32.5%,32.4%,27.8%,23.8%
2016-2020,48013,"Atascosa, TX        ",1,20.7%,27.2%,31.5%,32.0%,39.7%
2016-2020,48015,"Austin, TX        ",1,15.8%,26.3%,28.9%,32.3%,33.4%
2016-2020,48017,"Bailey, TX        ",7,29.3%,27.6%,29.0%,31.5%,40.2%
2016-2020,48019,"Bandera, TX        ",1,25.2%,36.4%,32.7%,31.9%,31.9%
2016-2020,48021,"Bastrop, TX        ",1,16.5%,26.7%,32.1%,31.7%,30.6%
2016-2020,48023,"Baylor, TX        ",8,19.0%,28.5%,31.9%,32.7%,37.9%
2016-2020,48025,"Bee, TX        ",6,24.6%,24.7%,22.6%,34.8%,33.6%
2016-2020,48027,"Bell, TX        ",2,29.0%,33.4%,30.3%,27.4%,25.7%
2016-2020,48029,"Bexar, TX        ",1,25.9%,29.0%,24.5%,24.3%,25.1%
2016-2020,48031,"Blanco, TX        ",8,23.8%,26.3%,32.0%,30.4%,27.5%
2016-2020,48033,"Borden, TX        ",8,17.5%,27.1%,29.3%,32.9%,21.0%
2016-2020,48035,"Bosque, TX        ",6,20.9%,24.5%,32.2%,32.0%,33.0%
2016-2020,48037,"Bowie, TX        ",3,28.3%,33.0%,31.1%,31.8%,33.9%
2016-2020,48039,"Brazoria, TX        ",1,31.3%,33.1%,29.5%,27.2%,25.0%
2016-2020,48041,"Brazos, TX        ",3,19.3%,21.3%,20.9%,20.1%,20.5%
2016-2020,48043,"Brewster, TX        ",7,17.8%,21.9%,20.1%,21.1%,18.3%
2016-2020,48045,"Briscoe, TX        ",9,26.7%,28.4%,28.3%,30.4%,35.9%
2016-2020,48047,"Brooks, TX        ",7,16.8%,22.0%,21.5%,23.4%,26.2%
2016-2020,48049,"Brown, TX        ",5,20.7%,30.4%,31.4%,35.0%,35.1%
2016-2020,48051,"Burleson, TX        ",3,18.1%,26.9%,33.8%,37.5%,36.9%
2016-2020,48053,"Burnet, TX        ",6,23.3%,28.5%,31.7%,32.5%,30.4%
2016-2020,48055,"Caldwell, TX        ",1,18.6%,24.6%,29.7%,34.8%,37.8%
2016-2020,48057,"Calhoun, TX        ",6,28.5%,29.7%,32.3%,33.1%,30.9%
2016-2020,48059,"Callahan, TX        ",3,21.0%,30.6%,36.9%,38.1%,34.8%
2016-2020,48061,"Cameron, TX        ",2,18.3%,20.5%,19.7%,20.1%,26.1%
2016-2020,48063,"Camp, TX        ",6,20.8%,31.1%,32.8%,32.6%,33.4%
2016-2020,48065,"Carson, TX        ",2,30.2%,33.3%,35.9%,31.0%,29.9%
2016-2020,48067,"Cass, TX        ",6,26.3%,32.0%,36.2%,38.2%,42.7%
2016-2020,48069,"Castro, TX        ",6,27.0%,25.8%,28.7%,29.7%,34.3%
2016-2020,48071,"Chambers, TX        ",1,22.2%,31.9%,29.5%,32.5%,26.6%
2016-2020,48073,"Cherokee, TX        ",6,17.4%,25.6%,30.2%,32.0%,31.5%
2016-2020,48075,"Childress, TX        ",7,24.4%,28.0%,31.8%,30.9%,37.7%
2016-2020,48077,"Clay, TX        ",3,22.0%,33.0%,36.6%,39.6%,34.9%
2016-2020,48079,"Cochran, TX        ",9,23.2%,24.7%,28.6%,28.2%,34.6%
2016-2020,48081,"Coke, TX        ",8,25.1%,30.4%,30.6%,34.0%,33.3%
2016-2020,48083,"Coleman, TX        ",6,21.4%,26.1%,32.2%,38.1%,36.1%
2016-2020,48085,"Collin, TX        ",1,26.4%,29.0%,19.4%,15.1%,14.5%
2016-2020,48087,"Collingsworth, TX        ",9,22.4%,26.1%,25.8%,25.6%,21.7%
2016-2020,48089,"Colorado, TX        ",6,15.5%,24.3%,31.4%,33.3%,38.1%
2016-2020,48091,"Comal, TX        ",1,20.0%,30.0%,28.4%,28.4%,25.4%
2016-2020,48093,"Comanche, TX        ",7,19.6%,26.5%,34.0%,34.6%,32.7%
2016-2020,48095,"Concho, TX        ",8,19.5%,23.0%,28.4%,27.2%,30.5%
2016-2020,48097,"Cooke, TX        ",6,27.2%,29.0%,30.4%,31.5%,30.8%
2016-2020,48099,"Coryell, TX        ",2,35.8%,41.9%,34.2%,32.1%,27.8%
2016-2020,48101,"Cottle, TX        ",9,20.4%,24.9%,25.6%,30.6%,27.1%
2016-2020,48103,"Crane, TX        ",6,26.1%,35.0%,34.1%,33.0%,36.6%
2016-2020,48105,"Crockett, TX        ",7,27.6%,29.4%,26.4%,29.0%,47.5%
2016-2020,48107,"Crosby, TX        ",2,25.4%,25.2%,29.0%,30.5%,32.8%
2016-2020,48109,"Culberson, TX        ",9,21.5%,26.5%,30.9%,27.6%,32.3%
2016-2020,48111,"Dallam, TX        ",7,27.8%,39.4%,38.0%,32.1%,28.5%
2016-2020,48113,"Dallas, TX        ",1,27.9%,29.8%,23.5%,21.7%,22.6%
2016-2020,48115,"Dawson, TX        ",7,20.1%,24.9%,29.4%,34.9%,33.7%
2016-2020,48117,"Deaf Smith, TX        ",6,23.5%,26.9%,25.5%,26.5%,37.8%
2016-2020,48119,"Delta, TX        ",8,22.4%,25.9%,30.9%,36.1%,33.9%
2016-2020,48121,"Denton, TX        ",1,24.3%,28.9%,21.7%,19.9%,17.6%
2016-2020,48123,"DeWitt, TX        ",6,15.2%,23.0%,29.7%,32.9%,40.0%
2016-2020,48125,"Dickens, TX        ",8,20.6%,26.2%,33.2%,38.5%,33.3%
2016-2020,48127,"Dimmit, TX        ",6,12.1%,19.9%,18.3%,26.3%,30.5%
2016-2020,48129,"Donley, TX        ",8,18.7%,24.4%,27.9%,26.5%,29.5%
2016-2020,48131,"Duval, TX        ",7,15.9%,22.8%,27.5%,29.7%,30.4%
2016-2020,48133,"Eastland, TX        ",6,18.9%,23.9%,29.2%,33.5%,31.0%
2016-2020,48135,"Ector, TX        ",3,31.1%,31.5%,28.2%,26.8%,30.2%
2016-2020,48137,"Edwards, TX        ",9,17.9%,29.6%,25.9%,29.3%,28.7%
2016-2020,48139,"Ellis, TX        ",1,25.7%,32.4%,33.2%,30.8%,27.4%
2016-2020,48141,"El Paso, TX        ",2,28.1%,29.1%,23.0%,22.5%,23.2%
2016-2020,48143,"Erath, TX        ",4,21.0%,26.5%,26.2%,26.6%,25.9%
2016-2020,48145,"Falls, TX        ",2,15.4%,23.8%,32.8%,34.1%,34.9%
2016-2020,48147,"Fannin, TX        ",6,19.7%,26.8%,34.4%,35.6%,36.0%
2016-2020,48149,"Fayette, TX        ",6,12.5%,24.0%,32.5%,35.8%,39.5%
2016-2020,48151,"Fisher, TX        ",8,18.9%,27.5%,34.5%,38.4%,35.2%
2016-2020,48153,"Floyd, TX        ",6,26.1%,26.0%,30.8%,31.1%,29.6%
2016-2020,48155,"Foard, TX        ",9,11.3%,24.0%,32.3%,35.1%,28.8%
2016-2020,48157,"Fort Bend, TX        ",1,20.7%,26.1%,22.0%,19.4%,17.8%
2016-2020,48159,"Franklin, TX        ",7,21.1%,31.6%,30.0%,35.6%,25.0%
2016-2020,48161,"Freestone, TX        ",7,18.0%,29.0%,33.7%,37.7%,31.8%
2016-2020,48163,"Frio, TX        ",6,15.7%,21.5%,28.8%,28.4%,33.7%
2016-2020,48165,"Gaines, TX        ",7,22.2%,27.6%,24.1%,26.4%,32.3%
2016-2020,48167,"Galveston, TX        ",1,25.4%,32.1%,27.9%,26.4%,24.6%
2016-2020,48169,"Garza, TX        ",6,21.2%,23.1%,32.0%,38.4%,31.4%
2016-2020,48171,"Gillespie, TX        ",7,19.8%,29.0%,28.4%,29.4%,30.0%
2016-2020,48173,"Glasscock, TX        ",8,19.3%,30.5%,33.6%,24.2%,22.8%
2016-2020,48175,"Goliad, TX        ",3,18.4%,23.0%,28.1%,29.6%,25.2%
2016-2020,48177,"Gonzales, TX        ",6,16.0%,23.8%,31.5%,33.7%,43.5%
2016-2020,48179,"Gray, TX        ",6,30.7%,36.2%,35.4%,33.6%,32.1%
2016-2020,48181,"Grayson, TX        ",3,27.8%,31.0%,29.9%,30.0%,30.0%
2016-2020,48183,"Gregg, TX        ",3,28.5%,31.3%,27.1%,27.7%,28.0%
2016-2020,48185,"Grimes, TX        ",6,14.8%,23.0%,32.1%,32.8%,34.1%
2016-2020,48187,"Guadalupe, TX        ",1,20.5%,32.4%,31.6%,30.1%,30.7%
2016-2020,48189,"Hale, TX        ",4,25.2%,26.9%,27.5%,28.7%,33.0%
2016-2020,48191,"Hall, TX        ",9,20.7%,29.9%,32.7%,32.8%,34.6%
2016-2020,48193,"Hamilton, TX        ",6,20.8%,26.8%,31.4%,33.1%,35.5%
2016-2020,48195,"Hansford, TX        ",7,31.1%,33.8%,28.9%,29.8%,27.4%
2016-2020,48197,"Hardeman, TX        ",9,20.4%,26.6%,32.2%,33.3%,30.4%
2016-2020,48199,"Hardin, TX        ",2,23.8%,35.3%,37.0%,40.3%,39.6%
2016-2020,48201,"Harris, TX        ",1,24.7%,28.7%,23.3%,21.6%,22.8%
2016-2020,48203,"Harrison, TX        ",4,24.0%,29.3%,33.4%,34.1%,31.8%
2016-2020,48205,"Hartley, TX        ",7,38.9%,35.6%,36.4%,33.9%,37.9%
2016-2020,48207,"Haskell, TX        ",6,25.4%,23.6%,30.5%,36.5%,33.7%
2016-2020,48209,"Hays, TX        ",1,17.5%,22.2%,23.4%,22.9%,22.8%
2016-2020,48211,"Hemphill, TX        ",7,35.8%,34.0%,34.8%,29.2%,36.5%
2016-2020,48213,"Henderson, TX        ",4,20.4%,28.1%,30.8%,32.3%,33.5%
2016-2020,48215,"Hidalgo, TX        ",2,15.5%,18.9%,19.6%,20.2%,23.9%
2016-2020,48217,"Hill, TX        ",6,20.7%,25.3%,30.0%,33.3%,34.2%
2016-2020,48219,"Hockley, TX        ",6,24.0%,26.5%,24.8%,26.2%,28.2%
2016-2020,48221,"Hood, TX        ",1,23.5%,30.8%,30.0%,29.6%,29.5%
2016-2020,48223,"Hopkins, TX        ",6,24.2%,29.5%,33.8%,35.7%,34.3%
2016-2020,48225,"Houston, TX        ",7,15.5%,27.5%,34.0%,34.7%,36.4%
2016-2020,48227,"Howard, TX        ",4,29.9%,29.7%,28.1%,31.4%,34.7%
2016-2020,48229,"Hudspeth, TX        ",2,21.9%,26.9%,23.6%,20.6%,31.3%
2016-2020,48231,"Hunt, TX        ",1,23.2%,29.2%,31.2%,34.3%,34.6%
2016-2020,48233,"Hutchinson, TX        ",6,31.9%,34.9%,30.3%,34.0%,33.7%
2016-2020,48235,"Irion, TX        ",3,10.7%,29.5%,36.0%,31.0%,38.7%
2016-2020,48237,"Jack, TX        ",6,27.1%,30.8%,29.3%,36.6%,38.2%
2016-2020,48239,"Jackson, TX        ",6,23.2%,27.1%,29.5%,34.4%,33.1%
2016-2020,48241,"Jasper, TX        ",6,21.0%,33.3%,38.0%,39.6%,44.9%
2016-2020,48243,"Jeff Davis, TX        ",9,18.1%,19.4%,21.7%,19.0%,15.4%
2016-2020,48245,"Jefferson, TX        ",2,26.6%,32.7%,32.7%,33.1%,32.1%
2016-2020,48247,"Jim Hogg, TX        ",6,14.7%,17.3%,24.8%,28.3%,41.2%
2016-2020,48249,"Jim Wells, TX        ",4,19.1%,23.6%,26.8%,32.4%,35.2%
2016-2020,48251,"Johnson, TX        ",1,28.1%,33.8%,33.3%,33.2%,35.8%
2016-2020,48253,"Jones, TX        ",3,19.9%,26.3%,30.5%,34.6%,38.2%
2016-2020,48255,"Karnes, TX        ",6,16.2%,21.5%,25.4%,32.3%,36.3%
2016-2020,48257,"Kaufman, TX        ",1,21.4%,29.4%,32.7%,33.8%,33.1%
2016-2020,48259,"Kendall, TX        ",1,19.3%,29.5%,29.1%,23.1%,19.2%
2016-2020,48261,"Kenedy, TX        ",9,13.2%,13.2%,25.3%,21.8%,14.4%
2016-2020,48263,"Kent, TX        ",9,26.0%,28.2%,36.7%,37.0%,25.7%
2016-2020,48265,"Kerr, TX        ",4,23.9%,29.0%,29.1%,29.2%,28.3%
2016-2020,48267,"Kimble, TX        ",7,27.1%,33.7%,32.8%,34.1%,30.6%
2016-2020,48269,"King, TX        ",9,24.8%,43.2%,26.4%,25.9%,51.4%
2016-2020,48271,"Kinney, TX        ",7,12.2%,21.7%,26.6%,27.3%,27.9%
2016-2020,48273,"Kleberg, TX        ",4,21.3%,23.7%,20.9%,23.1%,27.8%
2016-2020,48275,"Knox, TX        ",9,26.3%,24.7%,31.5%,33.7%,30.6%
2016-2020,48277,"Lamar, TX        ",5,24.2%,28.9%,29.5%,33.2%,33.5%
2016-2020,48279,"Lamb, TX        ",6,23.3%,25.1%,26.9%,28.4%,35.1%
2016-2020,48281,"Lampasas, TX        ",2,29.6%,30.3%,30.0%,30.5%,29.3%
2016-2020,48283,"La Salle, TX        ",6,11.1%,15.0%,18.7%,25.7%,44.4%
2016-2020,48285,"Lavaca, TX        ",6,16.0%,23.4%,32.3%,36.7%,40.7%
2016-2020,48287,"Lee, TX        ",6,15.6%,21.7%,30.5%,36.8%,36.6%
2016-2020,48289,"Leon, TX        ",8,17.7%,26.4%,37.5%,37.9%,39.0%
2016-2020,48291,"Liberty, TX        ",1,20.7%,30.2%,33.5%,36.2%,39.1%
2016-2020,48293,"Limestone, TX        ",6,17.7%,25.2%,27.7%,29.9%,35.3%
2016-2020,48295,"Lipscomb, TX        ",9,35.1%,32.9%,32.1%,29.4%,29.8%
2016-2020,48297,"Live Oak, TX        ",8,19.4%,26.8%,26.5%,28.3%,35.7%
2016-2020,48299,"Llano, TX        ",7,25.8%,27.1%,33.8%,32.6%,26.8%
2016-2020,48301,"Loving, TX        ",9,19.5%,30.4%,30.7%,37.3%,14.8%
2016-2020,48303,"Lubbock, TX        ",2,26.6%,28.1%,24.1%,25.3%,25.1%
2016-2020,48305,"Lynn, TX        ",2,20.4%,21.7%,32.9%,27.9%,29.5%
2016-2020,48307,"McCulloch, TX        ",7,19.4%,22.4%,28.5%,35.0%,31.3%
2016-2020,48309,"McLennan, TX        ",2,24.3%,28.8%,27.8%,27.9%,27.7%
2016-2020,48311,"McMullen, TX        ",9,19.4%,21.4%,30.7%,35.2%,45.7%
2016-2020,48313,"Madison, TX        ",6,18.2%,27.2%,29.5%,43.9%,38.9%
2016-2020,48315,"Marion, TX        ",8,20.5%,31.0%,32.3%,33.1%,39.8%
2016-2020,48317,"Martin, TX        ",3,17.7%,28.6%,27.5%,31.4%,34.2%
2016-2020,48319,"Mason, TX        ",9,20.1%,21.2%,30.5%,27.8%,18.6%
2016-2020,48321,"Matagorda, TX        ",4,21.9%,29.1%,30.5%,31.2%,29.9%
2016-2020,48323,"Maverick, TX        ",5,12.1%,14.2%,15.8%,18.8%,24.0%
2016-2020,48325,"Medina, TX        ",1,22.4%,27.2%,30.7%,33.4%,31.8%
2016-2020,48327,"Menard, TX        ",9,12.9%,22.5%,30.9%,31.0%,29.6%
2016-2020,48329,"Midland, TX        ",3,28.4%,28.3%,22.5%,22.9%,26.1%
2016-2020,48331,"Milam, TX        ",6,20.4%,28.2%,32.7%,37.0%,39.3%
2016-2020,48333,"Mills, TX        ",9,22.9%,22.6%,29.9%,36.0%,33.5%
2016-2020,48335,"Mitchell, TX        ",7,20.2%,27.1%,30.2%,41.0%,45.1%
2016-2020,48337,"Montague, TX        ",6,22.0%,27.9%,33.1%,35.4%,35.7%
2016-2020,48339,"Montgomery, TX        ",1,26.9%,33.4%,29.5%,27.4%,23.3%
2016-2020,48341,"Moore, TX        ",7,35.5%,35.7%,30.0%,28.5%,27.1%
2016-2020,48343,"Morris, TX        ",6,23.4%,30.9%,32.4%,34.4%,43.1%
2016-2020,48345,"Motley, TX        ",9,18.0%,28.7%,33.0%,33.6%,36.8%
2016-2020,48347,"Nacogdoches, TX        ",5,19.9%,24.7%,25.7%,27.3%,28.8%
2016-2020,48349,"Navarro, TX        ",4,18.7%,24.2%,28.5%,32.7%,30.1%
2016-2020,48351,"Newton, TX        ",2,24.6%,33.9%,40.3%,45.5%,43.0%
2016-2020,48353,"Nolan, TX        ",6,21.2%,28.9%,30.7%,32.0%,34.5%
2016-2020,48355,"Nueces, TX        ",2,26.6%,27.3%,24.4%,25.0%,29.3%
2016-2020,48357,"Ochiltree, TX        ",7,37.9%,35.6%,33.6%,27.4%,33.2%
2016-2020,48359,"Oldham, TX        ",2,34.3%,32.6%,29.5%,27.0%,30.9%
